STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       2932;20250206;    1;   9.4;   2.5;    1;   0.0;   6;    0.000;   0;   8.0;   6.6; 1024.10;    1.9;   94.08;    2.6;    1.0;    0.5;eor
       2932;20250207;    1;  13.9;   6.4;    1;   0.0;   0;    1.317;   0;   7.8;   5.7; 1016.56;    2.2;   80.46;    5.0;    0.9;    0.3;eor
       2932;20250208;    1;   9.3;   4.2;    1;   0.0;   0;    8.183;   0;   2.7;   5.2; 1010.67;    1.4;   77.96;    6.1;   -2.5;   -5.5;eor
       2932;20250209;    1;   4.1;   2.1;    1;   0.0;   0;    6.517;   0;   4.0;   4.9; 1012.76;   -0.9;   85.42;    2.6;   -4.6;   -6.5;eor
       2932;20250210;    1;  12.2;   4.1;    1;   0.0;   0;    0.483;   0;   6.3;   5.2; 1012.32;    0.1;   84.88;    2.6;   -1.5;   -2.2;eor
       2932;20250211;    1;  12.3;   6.6;    1;   0.0;   0;    2.283;   0;   6.3;   4.5; 1008.55;    0.5;   72.54;    5.5;   -2.7;   -3.5;eor
       2932;20250212;    1;   9.1;   4.7;    1;   0.1;   8;    0.000;   0;   7.9;   4.6; 1003.12;   -0.7;   78.50;    0.6;   -2.3;   -2.1;eor
       2932;20250213;    1;   6.7;   2.9;    1;   2.4;   8;    0.000;   0;   7.7;   4.7; 1001.05;   -2.5;   92.88;   -2.0;   -3.3;   -3.8;eor
       2932;20250214;    1;   7.4;   3.0;    1;   0.1;   8;    0.100;   3;   7.8;   5.2; 1008.09;   -0.7;   90.25;    0.7;   -2.0;   -2.4;eor
       2932;20250215;    1;   6.7;   1.8;    1;   0.5;   7;    0.400;   1;   7.6;   4.8; 1008.57;   -1.5;   88.29;    0.6;   -6.0;  -10.5;eor
       2932;20250216;    1;   6.7;   2.1;    1;   0.0;   0;    5.533;   1;   5.2;   4.0; 1007.39;   -3.2;   82.88;    0.4;   -7.1;  -10.9;eor
       2932;20250217;    1;   5.0;   2.2;    1;   0.0;   0;    9.300;   1;   0.0;   3.3; 1009.92;   -4.9;   77.88;   -0.6;   -9.8;  -11.7;eor
       2932;20250218;    1;   5.5;   2.3;    1;   0.0;   0;    9.867;   0;   0.0;   3.0; 1013.31;   -5.2;   72.38;    0.1;  -10.3;  -12.8;eor
       2932;20250219;    1;  10.3;   4.7;    1;   0.0;   0;    9.900;   0;   0.0;   3.0; 1013.51;   -3.5;   64.58;    3.5;   -8.9;  -10.9;eor
       2932;20250220;    1;   8.6;   4.2;    1;   0.8;   6;    5.467;   0;   4.1;   4.3; 1010.06;    0.3;   66.42;    6.4;   -7.4;  -11.1;eor
       2932;20250221;    1;   7.9;   4.3;    1;   0.0;   0;    5.717;   0;   5.5;   8.3; 1007.75;    6.6;   84.29;   12.9;    3.0;   -0.2;eor
       2932;20250222;    1;   8.7;   4.3;    1;   0.0;   0;    3.800;   0;   6.2;   6.4; 1004.06;    5.5;   72.38;   11.6;   -0.8;   -2.8;eor
       2932;20250223;    1;   6.7;   3.0;    1;   0.0;   0;    3.550;   0;   5.1;   8.2; 1010.61;    8.1;   76.42;   13.7;    3.4;   -1.2;eor
       2932;20250224;    1;   9.9;   5.2;    1;   4.4;   6;    5.533;   0;   7.2;   8.1; 1006.31;    8.1;   75.71;   15.4;    1.9;   -1.3;eor
       2932;20250225;    1;   6.9;   2.9;    1;   3.0;   6;    1.750;   0;   7.6;  10.1;  998.64;    8.8;   89.21;   12.2;    6.5;    4.9;eor
       2932;20250226;    1;   8.4;   3.9;    1;   4.9;   6;    0.000;   0;   7.9;   9.6;  997.56;    7.2;   94.00;    8.5;    4.7;    3.5;eor
       2932;20250227;    1;  10.1;   4.0;    1;   1.3;   6;    0.700;   0;   5.6;   7.2; 1000.81;    3.6;   90.17;    5.9;    0.8;   -0.7;eor
       2932;20250228;    1;   8.2;   2.7;    1;   0.5;   6;    0.633;   0;   7.0;   6.9; 1005.54;    3.2;   88.92;    6.2;   -0.5;   -2.5;eor
       2932;20250301;    1;   8.1;   3.2;    1;   0.0;   6;    1.083;   0;   6.2;   6.7; 1014.08;    3.1;   87.38;    6.2;   -2.0;   -4.3;eor
       2932;20250302;    1;   7.0;   2.4;    1;   0.0;   0;    6.383;   0;   3.8;   6.0; 1017.02;    2.6;   82.08;    7.9;   -1.9;   -4.8;eor
       2932;20250303;    1;   6.2;   2.8;    1;   0.0;   0;   10.383;   0;   2.7;   5.1; 1012.98;    3.1;   68.58;   10.2;   -3.2;   -5.6;eor
       2932;20250304;    1;   6.2;   2.9;    1;   0.0;   0;    9.467;   0;   4.9;   5.0; 1009.95;    4.6;   61.33;   12.9;   -2.6;   -5.8;eor
       2932;20250305;    1;   8.7;   3.8;    1;   0.0;   0;   10.967;   0;   0.4;   4.8; 1008.14;    7.3;   51.54;   15.9;   -0.7;   -4.9;eor
       2932;20250306;    1;   8.2;   3.9;    1;   0.0;   0;   10.817;   0;   1.8;   5.9; 1004.83;    8.5;   55.33;   16.7;    1.3;   -3.3;eor
       2932;20250307;    1;   6.3;   2.7;    1;   0.0;   0;   10.700;   0;   2.3;   6.5; 1003.20;    9.3;   58.38;   18.0;    1.8;   -1.9;eor
       2932;20250308;    1;   6.2;   2.4;    1;   0.0;   0;    9.983;   0;   1.4;   6.9;  999.14;    8.0;   66.42;   16.3;   -0.2;   -4.2;eor
       2932;20250309;    1;   4.1;   1.5;    1;   0.0;   0;   10.483;   0;   1.2;   7.3;  990.80;    7.1;   73.54;   15.2;   -0.5;   -4.1;eor
       2932;20250310;    1;   5.1;   2.0;    1;   0.0;   0;    9.467;   0;   3.7;   7.1;  984.85;    8.1;   69.00;   15.9;    0.7;   -3.3;eor
       2932;20250311;    1;   9.3;   2.9;    1;   0.5;   6;    3.467;   0;   7.6;   7.4;  984.57;    7.2;   73.96;   13.0;    2.3;   -1.8;eor
       2932;20250312;    1;   4.3;   1.6;    1;   7.1;   6;    0.000;   0;   7.8;   7.3;  983.70;    4.1;   88.63;    5.5;    1.7;    1.3;eor
