"Site","Site_type","Transect","Plant_sp","Plot_Cover","Relative_cover_transect","Floral_simpson_index","Floral_shannon_index","Floral_species_richness","average_flower_cover"
"DES","Reference","T2","Prunella vulgaris",19.1,0.0122310550498197,0.0245088500824931,0.0863880084181279,16,29.3772727272727
"DES","Reference","T2","Prunella vulgaris",19.1,0.0122310550498197,0.0564927520365444,0.171869815279972,16,29.3772727272727
"DES","Reference","T3","Ranunculus flammula",15,0.333333333333333,0.0425330812854443,0.104732439105087,16,29.3772727272727
"DES","Reference","T3","Ranunculus flammula",15,0.333333333333333,0.0896303013977499,0.257502940070552,16,29.3772727272727
"DES","Reference","T3","Ranunculus flammula",15,0.333333333333333,0.0417303580592571,0.137030441702872,16,29.3772727272727
"DES","Reference","T3","Crepis capillaris",12.9,0.0111649072677726,0.0425330812854443,0.104732439105087,16,29.3772727272727
"DES","Reference","T3","Crepis capillaris",12.9,0.0111649072677726,0.0896303013977499,0.257502940070552,16,29.3772727272727
"DES","Reference","T3","Crepis capillaris",12.9,0.0111649072677726,0.0417303580592571,0.137030441702872,16,29.3772727272727
"DES","Reference","T3","Daucus carota",12.9,0.126112301681791,0.0425330812854443,0.104732439105087,16,29.3772727272727
"DES","Reference","T3","Daucus carota",12.9,0.126112301681791,0.0896303013977499,0.257502940070552,16,29.3772727272727
"DES","Reference","T3","Daucus carota",12.9,0.126112301681791,0.0417303580592571,0.137030441702872,16,29.3772727272727
"DES","Reference","T3","Galium album",12.9,0.0191285022620843,0.0425330812854443,0.104732439105087,16,29.3772727272727
"DES","Reference","T3","Galium album",12.9,0.0191285022620843,0.0896303013977499,0.257502940070552,16,29.3772727272727
"DES","Reference","T3","Galium album",12.9,0.0191285022620843,0.0417303580592571,0.137030441702872,16,29.3772727272727
"DES","Reference","T3","Lotus corniculatus",12.9,0.27092097256396,0.0425330812854443,0.104732439105087,16,29.3772727272727
"DES","Reference","T3","Lotus corniculatus",12.9,0.27092097256396,0.0896303013977499,0.257502940070552,16,29.3772727272727
"DES","Reference","T3","Lotus corniculatus",12.9,0.27092097256396,0.0417303580592571,0.137030441702872,16,29.3772727272727
"DES","Reference","T3","Plantago lanceolata",12.9,0.0292527625649302,0.0425330812854443,0.104732439105087,16,29.3772727272727
"DES","Reference","T3","Plantago lanceolata",12.9,0.0292527625649302,0.0896303013977499,0.257502940070552,16,29.3772727272727
"DES","Reference","T3","Plantago lanceolata",12.9,0.0292527625649302,0.0417303580592571,0.137030441702872,16,29.3772727272727
"DES","Reference","T3","Prunella vulgaris",12.9,0.0258397932816537,0.0425330812854443,0.104732439105087,16,29.3772727272727
"DES","Reference","T3","Prunella vulgaris",12.9,0.0258397932816537,0.0896303013977499,0.257502940070552,16,29.3772727272727
"DES","Reference","T3","Prunella vulgaris",12.9,0.0258397932816537,0.0417303580592571,0.137030441702872,16,29.3772727272727
