C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-14_12-55-10-106928_ID3197_crop.jpg,bee,2024-07-14_12-55-10-106928_ID3197_crop.jpg,Correct,5.68
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-14_13-10-03-469704_ID3761_crop.jpg,bee,2024-07-14_13-10-03-469704_ID3761_crop.jpg,Correct,0.14
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-14_13-10-04-495826_ID3761_crop.jpg,bee,2024-07-14_13-10-04-495826_ID3761_crop.jpg,Correct,0.29
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-14_13-10-05-525604_ID3761_crop.jpg,bee,2024-07-14_13-10-05-525604_ID3761_crop.jpg,Correct,0.17
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-14_13-10-07-581551_ID3761_crop.jpg,bee,2024-07-14_13-10-07-581551_ID3761_crop.jpg,Correct,0.16
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-14_13-10-08-607836_ID3761_crop.jpg,bee,2024-07-14_13-10-08-607836_ID3761_crop.jpg,Correct,0.16
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-14_13-10-09-633224_ID3761_crop.jpg,bee,2024-07-14_13-10-09-633224_ID3761_crop.jpg,Correct,0.15
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-14_13-10-10-659072_ID3761_crop.jpg,bee,2024-07-14_13-10-10-659072_ID3761_crop.jpg,Correct,0.16
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-14_13-10-11-686953_ID3761_crop.jpg,bee,2024-07-14_13-10-11-686953_ID3761_crop.jpg,Correct,0.18
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-18_10-42-55-564671_ID116_crop.jpg,bee,2024-07-18_10-42-55-564671_ID116_crop.jpg,Correct,0.15
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-18_10-42-56-591624_ID116_crop.jpg,bee,2024-07-18_10-42-56-591624_ID116_crop.jpg,Correct,0.17
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-18_10-42-59-666691_ID116_crop.jpg,bee,2024-07-18_10-42-59-666691_ID116_crop.jpg,Correct,0.19
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_10-48-15-340309_ID34_crop.jpg,bee,2024-07-20_10-48-15-340309_ID34_crop.jpg,Correct,0.16
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_10-48-27-659983_ID34_crop.jpg,bee,2024-07-20_10-48-27-659983_ID34_crop.jpg,Correct,0.16
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_10-48-31-760565_ID34_crop.jpg,bee,2024-07-20_10-48-31-760565_ID34_crop.jpg,Correct,0.15
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_10-48-32-786875_ID34_crop.jpg,bee,2024-07-20_10-48-32-786875_ID34_crop.jpg,Correct,0.18
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_10-48-33-814245_ID34_crop.jpg,bee,2024-07-20_10-48-33-814245_ID34_crop.jpg,Correct,0.16
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_10-48-35-859307_ID34_crop.jpg,bee,2024-07-20_10-48-35-859307_ID34_crop.jpg,Correct,0.17
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_10-48-43-033544_ID34_crop.jpg,bee,2024-07-20_10-48-43-033544_ID34_crop.jpg,Correct,0.28
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_10-48-47-126272_ID34_crop.jpg,bee,2024-07-20_10-48-47-126272_ID34_crop.jpg,Correct,0.21
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_10-48-51-226725_ID34_crop.jpg,bee,2024-07-20_10-48-51-226725_ID34_crop.jpg,Correct,0.32
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_10-48-53-276683_ID34_crop.jpg,bee,2024-07-20_10-48-53-276683_ID34_crop.jpg,Correct,0.16
