taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
6097758	Cryptocephalus octopunctatus (Scopoli, 1763)	6097758	Cryptocephalus octopunctatus (Scopoli, 1763)	38	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Chrysomelidae	7780	Cryptocephalus	7676266	Cryptocephalus octopunctatus	6097758	NE
10015519	Plataraea elegans (G.Benick, 1934)	10015519	Plataraea elegans (G.Benick, 1934)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Plataraea	4714447	Plataraea elegans	10015519	NE
4450127	Trichoceble memnonia (Kiesenwetter, 1861)	4450127	Trichoceble memnonia (Kiesenwetter, 1861)	9	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Dasytidae	4449504	Trichoceble	4407941	Trichoceble memnonia	4450127	NE
10323767	BOLD:AAL9036	10323767	BOLD:AAL9036	9	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Carabidae	3792	Perileptus	1035524	Perileptus areolatus	5872219	
10047387	BOLD:ABW4804	10047387	BOLD:ABW4804	6	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Acrotona	1041320	Acrotona obfuscata	6097691	
1222454	Pelenomus C.G.Thomson, 1859	1222454	Pelenomus C.G.Thomson, 1859	2	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Pelenomus	1222454			
10186432	BOLD:ACO5082	10186432	BOLD:ACO5082	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Brachygluta	1040795	Brachygluta tristis	4441535	
4404985	Schizotus Newman, 1838	4404985	Schizotus Newman, 1838	2	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Pyrochroidae	4756	Schizotus	4404985			
10650826	BOLD:ACC9865	10650826	BOLD:ACC9865	7	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Cerambycidae	5602	Pyrrhidium	1143383	Pyrrhidium sanguineum	1143384	
5748801	Monotoma longicollis (Gyllenhal, 1827)	5748801	Monotoma longicollis (Gyllenhal, 1827)	37	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Monotomidae	4745	Monotoma	3262721	Monotoma longicollis	5748801	NE
1048469	Psylliodes napi (Fabricius, 1792)	1048469	Psylliodes napi (Fabricius, 1792)	283	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Chrysomelidae	7780	Psylliodes	1048466	Psylliodes napi	1048469	NE
10237741	BOLD:AAO4701	10237741	BOLD:AAO4701	7	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Apionidae	4207	Aizobius	4404284	Aizobius sedi	4463546	
4441248	Chennium bituberculatum Latreille, 1807	4441248	Chennium bituberculatum Latreille, 1807	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Chennium	9194002	Chennium bituberculatum	4441248	NE
1240810	Trypophloeus alni Wood & Bright, 1992	1240810	Trypophloeus alni Wood & Bright, 1992	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Trypophloeus	1240794	Trypophloeus alni	1240810	NE
1191168	Hypera contaminata (J.F.W.Herbst, 1795)	1191168	Hypera contaminata (J.F.W.Herbst, 1795)	19	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Hypera	1190955	Hypera contaminata	1191168	NE
7202734	Thiasophila pexa Motschulsky, 1860	7202734	Thiasophila pexa Motschulsky, 1860	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Thiasophila	4571710	Thiasophila pexa	7202734	NE
6997654	Stricticollis tobias De Marseul, 1879	6997654	Stricticollis tobias De Marseul, 1879	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Anthicidae	7771	Stricticollis	4720609	Stricticollis tobias	6997654	NE
10389731	BOLD:AAO1527	10389731	BOLD:AAO1527	3	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Anthonomus	9223407	Anthonomus rufus	1196164	
10482933	BOLD:AAI9639	10482933	BOLD:AAI9639	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Dermestidae	9714	Dermestes	1043928	Dermestes haemorrhoidalis	4427382	
9204160	Idolus Desbrochers des Loges, 1875	9204160	Idolus Desbrochers des Loges, 1875	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Elateridae	7825	Idolus	9204160			
1044556	Hister Linnaeus, 1758	1044556	Hister Linnaeus, 1758	5	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Histeridae	4733	Hister	1044556			
4426752	Ernobius abietinus (Gyllenhal, 1808)	4426752	Ernobius abietinus (Gyllenhal, 1808)	44	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Anobiidae	7770	Ernobius	1095190	Ernobius abietinus	4426752	NE
10067817	BOLD:ACC2428	10067817	BOLD:ACC2428	15	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Carabidae	3792	Harpalus	1035821	Harpalus pumilus	6097912	
9897881	BOLD:AAP7377	9897881	BOLD:AAP7377	3	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Meloidae	4742	Meloe	1046316	Meloe proscarabaeus	4457483	
7797766	Pterostichus pumilio (Dejean, 1828)	7797766	Pterostichus pumilio (Dejean, 1828)	60	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Carabidae	3792	Pterostichus	7367006	Pterostichus pumilio	7797766	NE
4428456	Crepidophorus mutilatus (Rosenhauer, 1847)	4428456	Crepidophorus mutilatus (Rosenhauer, 1847)	14	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Elateridae	7825	Crepidophorus	4405606	Crepidophorus mutilatus	4428456	NT
