taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
10026706	BOLD:ACB3294	10026706	BOLD:ACB3294	8	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Empididae	9483	Rhamphomyia	9171806	Rhamphomyia hybotina	1585718	
1445107	Protoclythia modesta (Zetterstedt, 1844)	1445107	Protoclythia modesta (Zetterstedt, 1844)	21	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Platypezidae	5584	Protoclythia	1445101	Protoclythia modesta	1445107	NE
1517717	Erioconopa Stary, 1976	1517717	Erioconopa Stary, 1976	2	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Limoniidae	5580	Erioconopa	1517717			
10471890	BOLD:ACQ9937	10471890	BOLD:ACQ9937	6	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Chironomidae	3343	Cricotopus	1454015			
10429663	BOLD:ACJ3354	10429663	BOLD:ACJ3354	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Cecidomyiidae	3338					
1530245	Limnophora nigripes (Robineau-Desvoidy, 1830)	1530245	Limnophora nigripes (Robineau-Desvoidy, 1830)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Muscidae	5564	Limnophora	1529975	Limnophora nigripes	1530245	NE
9751707	Opomyza Fallén, 1820	9751707	Opomyza Fallén, 1820	57	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Opomyzidae	5576	Opomyza	9751707			
10488451	BOLD:ACU4396	10488451	BOLD:ACU4396	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Chironomidae	3343	Smittia	11290836			
10617041	BOLD:ACJ3431	10617041	BOLD:ACJ3431	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Cecidomyiidae	3338					
10507683	BOLD:ACD4662	10507683	BOLD:ACD4662	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Sciomyzidae	3524	Trypetoptera	1444749	Trypetoptera punctulata	1444753	
