taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
5771350	Eucosma campoliliana (Denis & Schiffermüller), 1775	5771350	Eucosma campoliliana (Denis & Schiffermüller), 1775	209	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tortricidae	5343	Eucosma	1742419	Eucosma campoliliana	5771350	NE
5147011	Idaea deversaria (Herrich-Schäffer, 1847)	5146946	Idaea maritimaria (Bruand, 1846)	310	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Idaea	1973909	Idaea maritimaria	5146946	NE
10901935	Idaea aversata f. remutata (Linnaeus, 1758)	5146559	Idaea aversata (Linnaeus, 1758)	226	FORM	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Idaea	1973909	Idaea aversata	5146559	
1739381	Rhyacionia buoliana (Denis & Schiffermüller), 1775	1739381	Rhyacionia buoliana (Denis & Schiffermüller), 1775	277	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tortricidae	5343	Rhyacionia	1739336	Rhyacionia buoliana	1739381	NE
9043122	Leptidea sinapis juvernica Williams, 1946	5804895	Leptidea juvernica Williams, 1946	1057	SUBSPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pieridae	5481	Leptidea	1920554	Leptidea juvernica	5804895	
1964637	Epirrhoe galiata (Denis & Schiffermüller), 1775	1964637	Epirrhoe galiata (Denis & Schiffermüller), 1775	989	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Epirrhoe	1964577	Epirrhoe galiata	1964637	NE
1741056	Ditula angustiorana (Haworth, 1811)	1741056	Ditula angustiorana (Haworth, 1811)	1291	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tortricidae	5343	Ditula	1741043	Ditula angustiorana	1741056	NE
1745600	Epinotia bilunana (Haworth, 1811)	1745600	Epinotia bilunana (Haworth, 1811)	257	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tortricidae	5343	Epinotia	1745549	Epinotia bilunana	1745600	NE
5769719	Stigmella speciosa (Frey, 1858) Walsingham, 1916	5769719	Stigmella speciosa (Frey, 1858) Walsingham, 1916	56	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nepticulidae	7014	Stigmella	1735652	Stigmella speciosa	5769719	NE
1770353	Luperina dumerilii Duponchel, 1826	1770353	Luperina dumerilii Duponchel, 1826	37	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Luperina	1770274	Luperina dumerilii	1770353	NE
1803163	Utetheisa pulchella Linnaeus, 1758	1803163	Utetheisa pulchella Linnaeus, 1758	80	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Utetheisa	1803137	Utetheisa pulchella	1803163	NE
1875633	Vitula biviella Zeller, 1848	1875633	Vitula biviella Zeller, 1848	25	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pyralidae	5336	Vitula	1875600	Vitula biviella	1875633	NE
1859285	Amblyptilia acanthadactyla (Hübner, 1813)	1859285	Amblyptilia acanthadactyla (Hübner, 1813)	501	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pterophoridae	8863	Amblyptilia	1859284	Amblyptilia acanthadactyla	1859285	NE
8494978	Udea Guenée	8494978	Udea Guenée	17	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Crambidae	8841	Udea	8494978			NE
1784812	Hoplodrina respersa (Denis & Schiffermüller), 1775	1784812	Hoplodrina respersa (Denis & Schiffermüller), 1775	1340	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Hoplodrina	1784809	Hoplodrina respersa	1784812	NE
7551965	Jordanita Verity, 1946	7551965	Jordanita Verity, 1946	24	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Zygaenidae	8875	Jordanita	7551965			
5148248	Theria primaria (Haworth, 1809)	5148248	Theria primaria (Haworth, 1809)	572	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Theria	1977775	Theria primaria	5148248	NE
1861151	Nematopogon Zeller, 1839	1861151	Nematopogon Zeller, 1839	238	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Adelidae	4538	Nematopogon	1861151			
9103721	Ammoconia senex mediorhenana Fuchs, 1879	9103721	Ammoconia senex mediorhenana Fuchs, 1879	3	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Ammoconia	1775633	Ammoconia senex	5110593	
4536483	Gillmeria ochrodactyla (Denis & Schiffermüller, 1775)	4536483	Gillmeria ochrodactyla (Denis & Schiffermüller, 1775)	387	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pterophoridae	8863	Gillmeria	4406145	Gillmeria ochrodactyla	4536483	NE
1814630	Dysauxes ancilla Linnaeus, 1767	1814630	Dysauxes ancilla Linnaeus, 1767	416	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Dysauxes	1814595	Dysauxes ancilla	1814630	NE
1771678	Xanthia icteritia Hufnagel, 1766	1771678	Xanthia icteritia Hufnagel, 1766	772	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Xanthia	8379138	Xanthia icteritia	1771678	NE
1882649	Scoparia subfusca Haworth, 1811	5126834	Scoparia cembrella Linnaeus, 1761	111	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Crambidae	8841	Scoparia	1882413	Scoparia cembrella	5126834	NE
4529186	Agonopterix alstromeriana (Clerck, 1759)	4529186	Agonopterix alstromeriana (Clerck, 1759)	174	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Depressariidae	4705755	Agonopterix	1840273	Agonopterix alstromeriana	4529186	NE
1856130	Haplotinea insectella (Fabricius, 1794)	1856130	Haplotinea insectella (Fabricius, 1794)	15	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tineidae	9412	Haplotinea	1856129	Haplotinea insectella	1856130	NE
5102462	Stigmella malella (Stainton, 1854) Beirne, 1945	5102462	Stigmella malella (Stainton, 1854) Beirne, 1945	52	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nepticulidae	7014	Stigmella	1735652	Stigmella malella	5102462	NE
1779435	Brachionycha nubeculosa Esper, 1785	1779435	Brachionycha nubeculosa Esper, 1785	197	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Brachionycha	1779429	Brachionycha nubeculosa	1779435	NE
5137612	Colias croceus (Geoffroy, 1785)	5137612	Colias croceus (Geoffroy, 1785)	4804	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pieridae	5481	Colias	7786896	Colias croceus	5137612	NE
5882898	Lycaena tityrus (Poda, 1761)	1924494	Loweia tityrus (Poda, 1761)	11624	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lycaenidae	5473	Loweia	9605252	Loweia tityrus	1924494	NE
7014	Nepticulidae	7014	Nepticulidae	13	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nepticulidae	7014					NE
1962636	Ligdia adustata (Denis & Schiffermüller), 1775	1962636	Ligdia adustata (Denis & Schiffermüller), 1775	5653	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Ligdia	1962632	Ligdia adustata	1962636	NE
1884255	Catoptria pinella Linnaeus, 1758	1884255	Catoptria pinella Linnaeus, 1758	1575	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Crambidae	8841	Catoptria	3257220	Catoptria pinella	1884255	NE
1739919	Acleris umbrana (Hübner, 1796-1799)	1739919	Acleris umbrana (Hübner, 1796-1799)	49	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tortricidae	5343	Acleris	1739724	Acleris umbrana	1739919	NE
1739931	Acleris literana (Linnaeus, 1758)	1739931	Acleris literana (Linnaeus, 1758)	69	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tortricidae	5343	Acleris	1739724	Acleris literana	1739931	NE
4404283	Pseudatemelia Rebel, 1910	4706578	Agnoea Walsingham, 1907	13	GENUS	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lypusidae	4528997	Agnoea	4706578			
4524638	Hypomecis punctinalis (Scopoli, 1763)	4524638	Hypomecis punctinalis (Scopoli, 1763)	4330	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Hypomecis	1978506	Hypomecis punctinalis	4524638	NE
1887177	Udea olivalis (Denis & Schiffermüller)	1887177	Udea olivalis (Denis & Schiffermüller)	306	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Crambidae	8841	Udea	8494978	Udea olivalis	1887177	NE
1848657	Cosmardia moritzella (Treitschke, 1835)	1848657	Cosmardia moritzella (Treitschke, 1835)	18	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gelechiidae	3553	Cosmardia	1848655	Cosmardia moritzella	1848657	NE
3556	Hepialidae	3556	Hepialidae	15	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Hepialidae	3556					NE
1967273	Aspitates gilvaria (Denis & Schiffermüller), 1775	1967273	Aspitates gilvaria (Denis & Schiffermüller), 1775	141	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Aspitates	1967263	Aspitates gilvaria	1967273	NE
1939688	Micropterix aureatella (Scopoli, 1763)	1939688	Micropterix aureatella (Scopoli, 1763)	65	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Micropterigidae	9408	Micropterix	1939616	Micropterix aureatella	1939688	NE
5147208	Idaea straminata (Borkhausen, 1794)	5147208	Idaea straminata (Borkhausen, 1794)	1186	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Idaea	1973909	Idaea straminata	5147208	NE
5771259	Ancylis apicella (Denis & Schiffermüller), 1775	5771259	Ancylis apicella (Denis & Schiffermüller), 1775	140	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tortricidae	5343	Ancylis	7236046	Ancylis apicella	5771259	NE
1800032	Panthea coenobita (Esper, 1785)	1800032	Panthea coenobita (Esper, 1785)	1209	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Panthea	1800016	Panthea coenobita	1800032	NE
1798916	Orthosia gracilis (Denis & Schiffermüller), 1775	1798916	Orthosia gracilis (Denis & Schiffermüller), 1775	449	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Orthosia	1798902	Orthosia gracilis	1798916	NE
1952449	Sabra harpagula (Esper, 1786)	1952449	Sabra harpagula (Esper, 1786)	210	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Drepanidae	7294	Sabra	1952446	Sabra harpagula	1952449	NE
1795782	Apamea Ochsenheimer, 1816	1795782	Apamea Ochsenheimer, 1816	54	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Apamea	1795782			NE
1850386	Gelechia muscosella Zeller, 1839	1850386	Gelechia muscosella Zeller, 1839	60	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gelechiidae	3553	Gelechia	1850276	Gelechia muscosella	1850386	NE
1825077	Notodonta dromedarius (Linnaeus, 1767)	1825077	Notodonta dromedarius (Linnaeus, 1767)	3120	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Notodontidae	7016	Notodonta	1825076	Notodonta dromedarius	1825077	NE
5769737	Stigmella tityrella (Stainton, 1854) Hering, 1957	5769737	Stigmella tityrella (Stainton, 1854) Hering, 1957	301	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nepticulidae	7014	Stigmella	1735652	Stigmella tityrella	5769737	NE
1789267	Dryobotodes eremita Fabricius, 1775	1789267	Dryobotodes eremita Fabricius, 1775	537	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Dryobotodes	1789246	Dryobotodes eremita	1789267	NE
1982500	Eupithecia icterata (de Villiers, 1789)	1982500	Eupithecia icterata (de Villiers, 1789)	1373	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Eupithecia	1982367	Eupithecia icterata	1982500	NE
4524072	Lampropteryx suffumata (Denis & Schiffermüller), 1775	4524072	Lampropteryx suffumata (Denis & Schiffermüller), 1775	709	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Lampropteryx	4524069	Lampropteryx suffumata	4524072	NE
5772178	Mythimna albipuncta Gaede, 1916	5772178	Mythimna albipuncta Gaede, 1916	6169	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Mythimna	1767644	Mythimna albipuncta	5772178	NE
4536222	Porrittia galactodactyla (Denis & Schiffermüller, 1775)	4536222	Porrittia galactodactyla (Denis & Schiffermüller, 1775)	57	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pterophoridae	8863	Porrittia	8828022	Porrittia galactodactyla	4536222	NE
1744693	Apotomis lineana (Denis & Schiffermüller), 1775	1744693	Apotomis lineana (Denis & Schiffermüller), 1775	33	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tortricidae	5343	Apotomis	1744691	Apotomis lineana	1744693	NE
1926260	Cupido minimus Füssly, 1775	1926260	Cupido minimus Füssly, 1775	4387	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lycaenidae	5473	Cupido	3257152	Cupido minimus	1926260	NE
1796678	Hydraecia micacea Esper, 1789	1796678	Hydraecia micacea Esper, 1789	528	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Hydraecia	1796639	Hydraecia micacea	1796678	NE
1879765	Eudonia mercurella Linnaeus, 1758	1879765	Eudonia mercurella Linnaeus, 1758	1843	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Crambidae	8841	Eudonia	1879512	Eudonia mercurella	1879765	LC
1798807	Hypena proboscidalis (Linnaeus, 1758)	1798807	Hypena proboscidalis (Linnaeus, 1758)	12510	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Hypena	1798514	Hypena proboscidalis	1798807	NE
1788635	Catephia alchymista (Denis & Schiffermüller), 1775	1788635	Catephia alchymista (Denis & Schiffermüller), 1775	213	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Catephia	8875890	Catephia alchymista	1788635	NE
5121517	Coleophora serratella (Linnaeus, 1761)	5121517	Coleophora serratella (Linnaeus, 1761)	65	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Coleophoridae	8838	Coleophora	1843897	Coleophora serratella	5121517	NE
1831136	Plutella xylostella (Linnaeus, 1767)	1831136	Plutella xylostella (Linnaeus, 1767)	5598	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Plutellidae	8860	Plutella	1831127	Plutella xylostella	1831136	NE
1967245	Cepphis advenaria (Hübner, 1799)	1967245	Cepphis advenaria (Hübner, 1799)	671	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Cepphis	1967242	Cepphis advenaria	1967245	NE
1830131	Argyresthia albistria Haworth, 1828	1830131	Argyresthia albistria Haworth, 1828	146	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Argyresthiidae	4525465	Argyresthia	1830118	Argyresthia albistria	1830131	NE
1749894	Phyllonorycter esperella (Goeze, 1783)	1749894	Phyllonorycter esperella (Goeze, 1783)	161	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gracillariidae	5487	Phyllonorycter	1749732	Phyllonorycter esperella	1749894	NE
7601222	Agriades orbitulus (de Prunner, 1798)	1932960	Albulina orbitulus (von Prunner, 1798)	37	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lycaenidae	5473	Albulina	1932941	Albulina orbitulus	1932960	NE
1856631	Alucita Linnaeus, 1758	1856631	Alucita Linnaeus, 1758	37	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Alucitidae	4542	Alucita	1856631			
1831780	Ochsenheimeria taurella (Denis & Schiffermüller), 1775	1831780	Ochsenheimeria taurella (Denis & Schiffermüller), 1775	28	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Ypsolophidae	5345	Ochsenheimeria	1831776	Ochsenheimeria taurella	1831780	NE
1789671	Noctua Linnaeus, 1758	1789671	Noctua Linnaeus, 1758	117	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Noctua	1789671			NE
1745027	Aterpia corticana (Denis & Schiffermüller), 1775	1745027	Aterpia corticana (Denis & Schiffermüller), 1775	15	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tortricidae	5343	Aterpia	1745023	Aterpia corticana	1745027	NE
1747141	Argyrotaenia ljungiana (Thunberg, 1797)	1747141	Argyrotaenia ljungiana (Thunberg, 1797)	81	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tortricidae	5343	Argyrotaenia	1747122	Argyrotaenia ljungiana	1747141	NE
1787697	Hadena caesia (Denis & Schiffermüller), 1775	1787697	Hadena caesia (Denis & Schiffermüller), 1775	31	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Hadena	1787522	Hadena caesia	1787697	NE
1928248	Scolitantides orion (Pallas, 1771)	1928248	Scolitantides orion (Pallas, 1771)	788	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lycaenidae	5473	Scolitantides	1928217	Scolitantides orion	1928248	NE
4535180	Favonius quercus (Linnaeus, 1758)	1926324	Quercusia quercus (Linnaeus, 1758)	3619	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lycaenidae	5473	Quercusia	1926317	Quercusia quercus	1926324	NE
4525545	Ypsolopha falcella (Denis & Schiffermüller), 1775	4525545	Ypsolopha falcella (Denis & Schiffermüller), 1775	47	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Ypsolophidae	5345	Ypsolopha	3257328	Ypsolopha falcella	4525545	NE
11004022	Arctiinae Lithosiini	11004022	Arctiinae Lithosiini	17	GENUS	DOUBTFUL	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Arctiinae	11004022			
1740069	Acleris holmiana (Linnaeus, 1758)	1740069	Acleris holmiana (Linnaeus, 1758)	271	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tortricidae	5343	Acleris	1739724	Acleris holmiana	1740069	NE
1965763	Eulithis testata (Linnaeus, 1761)	1965763	Eulithis testata (Linnaeus, 1761)	180	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Eulithis	1965758	Eulithis testata	1965763	NE
5103905	Eucosma balatonana (Osthelder, 1937)	5103905	Eucosma balatonana (Osthelder, 1937)	33	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tortricidae	5343	Eucosma	1742419	Eucosma balatonana	5103905	NE
1769897	Rivula sericealis (Scopoli, 1763)	1769897	Rivula sericealis (Scopoli, 1763)	8955	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Rivula	1769819	Rivula sericealis	1769897	NE
1851555	Hypatima rhomboidella (Linnaeus, 1758)	1851555	Hypatima rhomboidella (Linnaeus, 1758)	130	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gelechiidae	3553	Hypatima	1851496	Hypatima rhomboidella	1851555	NE
1850781	Platyedra subcinerea (Haworth, 1828)	1850781	Platyedra subcinerea (Haworth, 1828)	24	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gelechiidae	3553	Platyedra	1850777	Platyedra subcinerea	1850781	NE
1847809	Syncopacma Meyrick, 1925	1848217	Aproaerema Durrant, 1897	48	GENUS	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gelechiidae	3553	Aproaerema	1848217			
1745830	Epinotia cruciana (Linnaeus, 1761)	1745830	Epinotia cruciana (Linnaeus, 1761)	21	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tortricidae	5343	Epinotia	1745549	Epinotia cruciana	1745830	NE
1749929	Phyllonorycter maestingella (Müller, 1764)	1749929	Phyllonorycter maestingella (Müller, 1764)	323	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gracillariidae	5487	Phyllonorycter	1749732	Phyllonorycter maestingella	1749929	NE
1978445	Ecliptopera silaceata (Denis & Schiffermüller), 1775	1978445	Ecliptopera silaceata (Denis & Schiffermüller), 1775	2616	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Ecliptopera	1978364	Ecliptopera silaceata	1978445	NE
1789783	Noctua janthina (Denis & Schiffermüller), 1775	1789783	Noctua janthina (Denis & Schiffermüller), 1775	800	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Noctua	1789671	Noctua janthina	1789783	NE
1761041	Hada plebeja Linnaeus, 1761	1761041	Hada plebeja Linnaeus, 1761	2309	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Hada	1761017	Hada plebeja	1761041	NE
1982671	Eupithecia virgaureata Doubleday, 1861	1982671	Eupithecia virgaureata Doubleday, 1861	570	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Eupithecia	1982367	Eupithecia virgaureata	1982671	NE
1891493	Evergestis pallidata Hufnagel, 1767	1891493	Evergestis pallidata Hufnagel, 1767	494	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Crambidae	8841	Evergestis	1891353	Evergestis pallidata	1891493	NE
1846604	Pexicopia malvella (Hübner, 1805)	1846604	Pexicopia malvella (Hübner, 1805)	254	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gelechiidae	3553	Pexicopia	1846586	Pexicopia malvella	1846604	NE
9220953	Chiasmia aestimaria (Hübner, 1809)	9220953	Chiasmia aestimaria (Hübner, 1809)	24	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Chiasmia	4525072	Chiasmia aestimaria	9220953	NE
1952062	Habrosyne pyritoides Hufnagel, 1767	1952062	Habrosyne pyritoides Hufnagel, 1767	3535	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Drepanidae	7294	Habrosyne	1952029	Habrosyne pyritoides	1952062	NE
1924713	Lampides boeticus (Linnaeus, 1767)	1924713	Lampides boeticus (Linnaeus, 1767)	142	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lycaenidae	5473	Lampides	1924564	Lampides boeticus	1924713	LC
1939677	Micropterix calthella (Linnaeus, 1761)	1939677	Micropterix calthella (Linnaeus, 1761)	319	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Micropterigidae	9408	Micropterix	1939616	Micropterix calthella	1939677	NE
1737533	Hedya dimidiana (Clerck, 1759)	1737533	Hedya dimidiana (Clerck, 1759)	28	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tortricidae	5343	Hedya	1737519	Hedya dimidiana	1737533	NE
1741717	Endothenia Stephens, 1852	1741717	Endothenia Stephens, 1852	79	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tortricidae	5343	Endothenia	1741717			
1764673	Calliergis ramosa Esper, 1786	1764673	Calliergis ramosa Esper, 1786	134	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Calliergis	1764670	Calliergis ramosa	1764673	NE
4532929	Euchalcia modestoides Poole, 1989	4532929	Euchalcia modestoides Poole, 1989	27	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Euchalcia	1770488	Euchalcia modestoides	4532929	NE
1766210	Amphipyra tragopoginis (Clerck, 1759)	1766210	Amphipyra tragopoginis (Clerck, 1759)	2325	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Amphipyra	1766123	Amphipyra tragopoginis	1766210	NE
1822819	Clostera pigra (Hufnagel, 1766)	1822819	Clostera pigra (Hufnagel, 1766)	355	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Notodontidae	7016	Clostera	1822778	Clostera pigra	1822819	NE
5123042	Geina didactyla (Linnaeus, 1758)	5123042	Geina didactyla (Linnaeus, 1758)	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pterophoridae	8863	Geina	9077410	Geina didactyla	5123042	NE
